#{"t_start": 1714994727.5328975, "env_id": "None"}
r,l,t
24.587181,160,207.610205
11.2972,131,207.701168
23.323547,144,207.804619
24.453379,184,207.932464
32.054341,155,208.039873
31.363521,159,209.174981
38.462896,170,209.295038
31.810696,160,209.404356
22.229435,162,209.513748
25.711342,141,209.608161
36.538578,174,209.726954
25.741865,152,209.834908
16.356199,148,209.941185
33.85516,183,210.072719
29.628044,155,210.181402
23.852874,141,210.280434
25.647965,141,210.378165
32.090032,169,210.492433
30.129474,169,212.244322
20.458854,160,212.362931
6.770334,116,212.441696
31.885244,162,212.555296
34.123789,167,212.666639
31.731683,178,212.788215
25.71146,181,212.911945
11.88758,136,213.010752
31.955228,174,213.128623
42.303464,195,213.262916
38.428475,170,213.3842
24.373613,155,213.490823
21.311914,137,213.586142
29.592146,170,214.650185
21.217186,164,214.765086
15.694944,151,214.870994
32.809801,153,214.976411
34.540249,173,215.100445
28.673975,192,215.231994
27.303531,171,215.346786
23.447246,180,215.471171
39.310079,175,215.589669
13.747542,138,215.686106
23.604216,173,215.805145
25.837172,162,215.916024
27.322174,172,217.353099
31.956344,203,217.498842
40.323392,236,217.66213
39.341933,213,217.815992
22.688789,168,217.933057
12.054044,142,218.032212
31.762926,188,218.160663
27.750333,148,218.260307
28.884024,175,218.378814
33.712861,183,218.503096
27.20056,180,218.628677
28.650385,174,220.150786
30.649683,160,220.260913
23.303085,165,220.374264
31.438358,197,220.512507
33.032009,162,220.62477
41.988318,177,220.747505
35.41755,165,220.861969
23.266266,172,220.982637
23.390999,166,221.096165
28.079925,150,221.198582
34.584242,188,221.328107
17.891479,146,221.427381
36.287033,190,222.45769
18.184837,166,222.581923
29.460521,164,222.695157
32.490178,173,222.818374
30.10594,180,222.942377
38.445061,198,223.080539
18.179575,149,223.183483
28.436097,152,223.290758
16.703099,152,223.39595
22.830272,145,223.496309
37.590408,175,223.618703
9.430071,129,223.713992
31.838207,164,223.827607
25.391844,152,224.878645
30.506809,167,225.000618
32.844229,152,225.10597
41.161726,232,225.266198
22.6126,160,225.380187
38.322438,185,225.509467
36.941622,202,225.64712
33.398228,155,225.752799
33.839216,191,225.884667
37.361662,198,226.021767
8.30319,123,226.106277
32.101018,188,227.100726
32.740689,158,227.208794
39.177794,181,227.334404
43.575157,205,227.476925
28.09833,175,227.609233
38.509816,198,227.745823
35.820196,193,227.87533
43.290526,227,228.034297
24.491151,143,228.12934
28.910947,200,228.267896
28.054462,158,228.372833
37.024398,198,229.38709
27.00718,151,229.49136
36.175569,177,229.614735
40.507182,202,229.75918
37.039562,175,229.880493
31.507267,163,229.991421
32.788399,155,230.096879
24.372942,180,230.223427
27.613755,152,230.324639
27.131752,166,230.437794
39.159871,182,230.563915
31.713547,170,230.683525
25.695025,143,230.784231
36.093261,161,232.412243
39.009889,224,232.570242
32.919065,158,232.678879
23.034957,148,232.778739
35.211187,172,232.898365
31.799143,154,233.001977
18.392698,164,233.113431
33.094384,163,233.223811
24.744869,167,233.335119
27.120263,174,233.454795
32.691015,171,233.57224
35.997562,196,233.71221
28.210009,154,234.79641
34.303063,185,234.923518
32.588367,190,235.057894
32.469664,180,235.182025
39.944444,186,235.309838
40.580529,174,235.429086
29.767451,154,235.532703
16.72394,150,235.637568
26.100493,172,235.755816
38.541986,206,235.900489
20.712547,161,236.011298
39.934487,199,237.097155
29.224954,147,237.205143
30.448511,177,237.32652
38.800648,204,237.468717
35.040646,162,237.579756
35.312769,207,237.71961
28.569188,150,237.819883
44.999319,193,237.958091
32.173402,152,238.060291
34.043373,192,238.196125
28.416682,187,238.325359
31.091841,151,238.430489
32.600096,167,240.011619
27.516085,145,240.111478
38.140489,204,240.254392
35.915731,211,240.396221
36.268789,166,240.510731
31.866023,160,240.624975
23.797701,170,240.741187
18.884044,165,240.853878
4.748231,109,240.929947
22.325276,169,241.047427
24.935683,176,241.168943
31.454116,156,241.275136
28.093664,169,242.291223
33.636317,153,242.400154
29.546815,148,242.502753
25.855775,150,242.605246
30.462649,154,242.715356
37.24519,186,242.844368
19.466355,146,242.944325
26.764558,180,243.073766
40.179683,190,243.205241
26.166363,184,243.328824
38.324871,169,243.445668
34.249322,175,243.566477
28.11836,184,245.214813
34.915382,162,245.32637
26.846437,186,245.460172
30.191345,180,245.583716
4.209033,109,245.657169
39.203487,207,245.798922
32.20315,152,245.903278
11.152244,137,246.014108
31.857223,174,246.134024
35.184172,215,246.277086
32.132126,167,246.392467
31.244689,161,246.503753
17.25006,158,246.612724
22.293828,154,248.538823
25.569134,137,248.631995
43.381737,209,248.78288
40.425018,216,248.928186
24.574256,136,249.025087
34.559358,204,249.164798
37.397791,170,249.277028
28.897535,166,249.38911
29.008983,149,249.492424
24.902153,160,249.609976
23.635225,157,249.718782
29.511341,153,249.825441
30.831772,162,251.555538
27.935391,192,251.685287
34.983456,157,251.796103
34.01458,197,251.928427
29.242819,167,252.051576
29.393604,157,252.157434
27.021365,188,252.285838
41.97334,203,252.423147
32.303558,151,252.525953
37.26106,183,252.653846
32.49505,203,252.794162
23.974823,143,252.898084
29.84008,174,254.465268
38.198021,197,254.598948
37.58581,169,254.715246
31.199626,154,254.82089
36.540035,187,254.951018
28.475913,154,255.07379
30.707499,169,255.197706
35.968018,165,255.311886
27.585153,181,255.438624
44.841728,245,255.60736
34.78429,199,255.748811
34.766348,168,257.462419
31.025128,157,257.568151
45.191235,220,257.718016
43.882857,183,257.84307
33.936996,166,257.958152
22.1516,138,258.056433
33.708123,158,258.167175
34.933305,168,258.279665
29.946629,176,258.398271
31.19081,161,258.50984
26.992735,147,258.610431
13.461355,142,258.713409
36.41996,198,259.733958
27.459798,145,259.833587
57.324112,274,260.022469
30.428606,154,260.135485
29.964689,181,260.268645
36.808832,164,260.386385
38.489348,201,260.523481
34.335059,159,260.631516
14.769594,143,260.731067
31.321706,152,260.83376
22.816626,144,260.933371
37.648648,185,261.065677
35.326789,166,262.461052
34.88254,156,262.567313
39.100004,208,262.710917
35.589289,162,262.826961
24.06225,161,262.939181
35.886674,179,263.061377
54.483637,203,263.201514
35.14491,188,263.328233
25.854371,175,263.44512
34.009646,175,263.565051
33.9355,177,263.690276
33.938968,156,263.802974
23.774256,151,264.79031
27.264728,160,264.905011
25.387824,172,265.025652
29.626056,154,265.140149
6.169698,119,265.227506
31.950082,180,265.349869
21.113546,142,265.451257
34.465591,209,265.593688
45.003711,181,265.718492
40.922264,182,265.843826
9.594881,128,265.93666
34.524092,165,266.04845
19.99938,135,267.019656
35.366506,208,267.166
25.049597,154,267.273621
19.769272,158,267.380913
32.533378,192,267.513013
22.520311,143,267.612123
14.519878,141,267.70852
21.796396,136,267.80137
42.647232,226,267.954508
34.824372,160,268.065044
30.163142,150,268.169593
16.740474,152,268.273847
45.458166,235,269.905015
10.766088,133,270.001367
21.763789,143,270.104952
30.477667,186,270.246103
21.283358,177,270.366381
33.836496,185,270.502085
42.097072,213,270.647221
29.167378,170,270.76698
34.171066,178,270.88783
27.512194,185,271.012129
36.813044,182,271.138365
41.901488,182,271.26422
41.026592,191,272.282074
33.810041,185,272.437349
39.176327,175,272.587623
37.03949,167,272.720819
37.991889,203,272.914751
29.764376,148,273.029505
18.127809,131,273.123499
37.853395,214,273.276611
36.442262,191,273.413419
35.821136,165,273.548226
27.486036,149,273.653597
17.398037,150,273.774002
39.818508,190,274.789316
36.982747,165,274.914644
38.506339,165,275.027693
33.475764,163,275.147703
34.678413,163,275.268461
31.231644,172,275.392215
16.820717,141,275.489571
39.267847,174,275.610518
42.153606,203,275.757513
40.623589,173,275.885486
50.721883,191,276.025032
28.258465,158,276.133141
9.233266,125,277.138586
37.301197,173,277.260253
23.385562,154,277.365001
35.583211,175,277.482829
38.073923,173,277.600166
37.542377,205,277.739411
43.484804,193,277.869754
36.203882,203,278.01067
35.569414,163,278.119427
37.349192,215,278.263746
27.628318,153,278.366803
15.781188,145,278.468966
41.910727,176,279.961619
26.118655,162,280.078
30.828376,158,280.189848
37.060548,215,280.340544
30.561147,188,280.467621
38.244688,181,280.588979
31.249594,165,280.701919
42.029576,184,280.82595
42.140569,214,280.97367
10.429038,129,281.062327
35.625796,169,281.182062
45.191897,190,282.49689
31.309043,156,282.605224
34.914176,214,282.760095
20.636101,139,282.865532
27.782781,147,282.971213
43.407707,180,283.103352
36.688587,166,283.218032
36.198325,191,283.353075
32.166839,156,283.466857
26.396529,147,283.572237
38.096634,198,283.716234
37.634676,193,283.913235
30.8157,187,285.110058
14.068074,144,285.211267
27.537221,160,285.319735
12.035994,136,285.416701
28.183129,149,285.523455
32.729641,180,285.645064
44.7578,213,285.78928
45.068814,212,285.933665
21.713579,140,286.027504
36.973154,206,286.166208
36.427428,163,286.276274
40.578319,197,286.40924
38.039388,172,287.513006
44.836099,246,287.686398
39.814267,170,287.827348
23.325093,152,287.950523
31.327741,205,288.098424
39.313617,179,288.220937
45.953088,194,288.369923
30.743272,159,288.480831
21.989944,144,288.577899
31.204848,183,288.761918
24.750081,151,288.875989
18.578362,155,288.982246
39.602807,210,290.193979
41.32472,173,290.358634
36.169973,169,290.484313
48.461214,258,290.663374
49.892537,248,290.842305
38.676022,207,290.991758
21.083998,141,291.090856
35.482587,168,291.202437
37.243179,164,291.315795
43.829355,197,291.450886
35.496678,188,292.943871
36.595274,174,293.07452
60.122229,229,293.235705
40.034052,201,293.375479
45.537532,233,293.544397
41.367706,204,293.729885
36.383111,191,293.869325
42.230041,197,294.041434
17.959166,151,294.16111
30.191096,158,294.277149
45.051751,213,294.425941
9.011125,127,295.442667
31.699923,156,295.567095
36.273719,164,295.683359
33.712791,164,295.8118
36.138333,186,295.947441
39.630638,207,296.110641
37.957914,201,296.248449
29.433,144,296.369269
38.407561,177,296.490692
35.438934,158,296.619148
23.851746,157,296.728336
61.654725,225,296.911087
30.901125,155,297.983806
36.079241,162,298.09646
36.813432,179,298.220472
46.683777,194,298.359309
32.639044,159,298.46741
70.087371,247,298.635621
31.975226,176,298.762159
42.42238,213,298.943376
42.746283,231,299.127192
27.337069,163,299.242202
24.323213,150,299.371309
27.852618,161,300.424069
15.177122,153,300.531187
44.46249,188,300.658752
27.660181,163,300.770071
36.130273,167,300.881587
52.51361,246,301.053188
36.817275,163,301.164818
33.022837,161,301.275761
22.760032,159,301.382351
38.51049,208,301.529548
41.86864,210,301.672293
11.060886,131,302.624236
36.147328,172,302.743401
33.712862,166,302.86144
30.160495,163,302.972288
58.946438,221,303.129742
34.033907,162,303.240603
43.349441,184,303.36558
48.581494,197,303.501229
39.56056,192,303.636989
34.54807,208,303.786186
34.082038,163,303.901178
31.20021,159,304.007741
34.613757,176,305.036722
19.612248,134,305.130805
53.90775,270,305.317323
43.59653,210,305.461776
29.896993,172,305.57966
37.466902,172,305.69684
36.83634,164,305.810906
47.335522,199,305.945373
26.515437,167,306.068386
27.362204,181,306.192797
31.905619,187,306.319653
39.492631,171,307.437355
50.338346,207,307.581486
39.812956,174,307.699697
33.984918,204,307.839938
38.599534,182,307.971993
25.653338,146,308.069736
29.286247,162,308.181728
41.17815,219,308.330025
33.555892,188,308.457328
36.879495,163,308.571607
48.476129,226,308.733743
39.808213,175,309.822995
39.496742,193,309.957366
37.635501,203,310.108176
32.940195,176,310.230026
35.044845,160,310.340496
25.480576,149,310.444949
38.28191,201,310.583133
47.060451,235,310.742435
34.300067,159,310.850108
50.745166,255,311.023808
34.550761,172,311.146708
30.232354,194,312.193974
31.183038,165,312.308858
38.940114,172,312.426481
32.561661,199,312.564855
38.958042,208,312.709454
39.069516,167,312.831471
43.62327,184,312.998945
34.724843,166,313.112833
40.20804,193,313.256854
35.089302,169,313.372543
31.753091,175,313.495444
30.731318,167,314.922403
32.190095,170,315.048855
34.480232,177,315.173521
33.717897,164,315.291719
48.500858,199,315.430931
27.997886,140,315.529168
30.045202,201,315.666205
19.916381,137,315.759394
26.375946,153,315.862564
36.999891,195,315.995065
39.291875,173,316.112936
37.448606,185,316.239829
56.493414,210,317.344404
35.133638,162,317.455843
31.943618,154,317.561633
45.732838,210,317.708434
32.166885,169,317.826318
31.160333,162,317.938968
53.108527,263,318.127986
38.650168,192,318.259089
39.730328,177,318.379085
30.189121,167,318.493359
44.950876,187,318.62455
24.18896,147,319.614565
28.523224,153,319.722457
41.335588,184,319.850774
42.153791,211,319.995739
48.72071,225,320.151478
27.22237,147,320.253514
41.686541,178,320.377009
40.574055,193,320.509144
33.65455,156,320.614997
46.077367,192,320.752598
32.298327,171,320.871046
41.309847,197,322.466866
38.354864,173,322.585728
38.500138,170,322.705636
42.8548,186,322.833696
54.30191,255,323.012865
32.606088,173,323.135161
54.374118,261,323.316573
39.852183,173,323.434998
34.049993,169,323.553225
31.372498,158,323.664048
39.108709,175,323.795762
64.925887,239,324.888098
47.314276,196,325.026339
53.397673,211,325.177021
48.694318,191,325.305273
47.263179,244,325.473738
36.55183,201,325.609769
47.406764,190,325.741165
41.582036,213,325.888718
36.253063,175,326.011348
41.127976,170,326.131672
29.970635,169,327.133245
44.283397,198,327.270316
31.081197,156,327.37728
37.502055,192,327.511564
32.823885,199,327.648792
41.823991,225,327.805343
33.129833,181,327.929355
40.03112,176,328.049594
31.948907,169,328.166196
22.110229,156,328.279569
40.35657,218,328.431031
38.334787,169,329.43031
51.031262,269,329.615059
10.808737,132,329.707184
40.046916,178,329.83288
48.885414,195,329.967993
52.581529,218,330.130647
35.81118,169,330.24571
29.045748,159,330.356344
41.081197,188,330.485432
49.224356,210,330.630838
38.814069,176,330.754606
41.765373,181,331.784551
45.926528,211,331.933842
36.543817,182,332.062629
31.071193,158,332.173346
28.908682,157,332.282974
40.316875,175,332.405396
44.184271,179,332.535109
22.817893,145,332.636425
23.621057,154,332.742926
28.873453,192,332.874461
45.479171,190,333.010185
19.205169,142,333.109462
55.541681,217,334.153857
41.312766,177,334.276139
32.967898,165,334.390188
46.014578,196,334.525079
37.559021,195,334.664716
47.439451,228,334.826787
50.724909,219,334.979563
32.091552,174,335.10016
52.671294,193,335.234159
33.474146,165,335.34685
44.975377,179,335.468449
22.463879,153,336.574735
33.609084,167,336.690439
70.556411,291,336.89648
42.265428,215,337.04495
45.379065,187,337.173347
30.619865,158,337.279291
29.658779,153,337.38472
31.548807,165,337.499317
39.68098,193,337.636012
41.720069,175,337.757766
47.973115,195,337.896137
40.495624,175,338.902413
31.926521,168,339.027397
43.755382,183,339.154342
36.635929,159,339.264373
46.39783,221,339.419966
71.843337,244,339.587934
10.866321,136,339.680071
36.674104,166,339.794396
38.47293,199,339.940761
34.969552,164,340.055288
47.302904,232,340.21519
24.652099,158,341.28562
23.250925,158,341.395555
13.874244,134,341.488484
19.881764,145,341.590163
32.642717,172,341.710324
55.274021,227,341.865815
46.527329,193,341.9969
